Rank,Company Name,3-Year % Growth,Revenue,Industry,# of Employees,City,State
4766, Matcor, 10%, $13 million, Manufacturing, 80, Doylestown, PA
4767, Kimray, 10%, $150.2 million, Manufacturing, 631, Oklahoma City, OK
4768, Native Environmental, 10%, $9.6 million, Environmental Services, 110, Phoenix, AZ
4769, REO Allegiance, 10%, $6.6 million, Real Estate, 50, Bayonne, NJ
4770, Greenerprinter, 10%, $5.5 million, Business Products & Services, 30, Berkeley, CA
4771, SunStar Strategic, 10%, $3.7 million, Advertising & Marketing, 14, Alexandria, VA
4772, Orrick, 10%, $848.5 million, Business Products & Services, 1022, San Francisco, CA
4773, NetCom Learning, 10%, $9.1 million, Education, 49, New York, NY
4774, The Barking Dog, 10%, $3.3 million, Consumer Products & Services, 61, Exeter, NH
4775, A2Z, 10%, $6.9 million, Software, 40, Columbia, MD
4776, AtoZ Media, 10%, $6.9 million, Manufacturing, 12, New York, NY
4777, KleenMark, 10%, $16.7 million, Business Products & Services, 786, Madison, WI
4778, MAU Workforce Solutions, 10%, $123.7 million, Human Resources, 4435, Augusta, GA
4779, ICR, 10%, $27 million, Financial Services, 88, Norwalk, CT
4780, LeGacy Resource, 10%, $14.9 million, Government Services, 200, Oak Ridge, TN
4781, TelePacific Communications, 10%, $463.1 million, Telecommunications, 1200, Los Angeles, CA
4782, Ellie Mae, 10%, $42.2 million, Software, 190, Pleasanton, CA
4783, Rising Sun Farms, 10%, $4.2 million, Manufacturing, 28, Phoenix, OR
4784, Duane Morris, 10%, $411 million, Business Products & Services, 629, Philadelphia, PA
4785, Sullivan & Cromwell, 10%, $1.1 billion, Business Products & Services, 749, New York, NY
4786, Kim & Scott's Gourmet Pretzels, 10%, $9.7 million, Food & Beverage, 78, Chicago, IL
4787, Jackson Walker, 9%, $179 million, Business Products & Services, 317, Dallas, TX
4788, Fire-Dex, 9%, $17.5 million, Manufacturing, 100, Medina, OH
4789, Resource Systems Group, 9%, $14.1 million, Business Products & Services, 75, White River Junction, VT
4790, Ice Miller, 9%, $129 million, Business Products & Services, 228, Indianapolis, IN
4791, Arnold & Porter, 9%, $555 million, Business Products & Services, 650, Washington, DC
4792, Gafcon, 9%, $19.1 million, Construction, 107, San Diego, CA
4793, Abrakadoodle, 9%, $4.6 million, Education, 14, Reston, VA
4794, M/E Engineering, 9%, $26.4 million, Engineering, 190, Rochester, NY
4795, Answerphone, 9%, $2.4 million, Telecommunications, 105, Albany, NY
4796, Publix, 9%, $25.1 billion, Food & Beverage, 148000, Lakeland, FL
4797, GXS, 9%, $417.9 million, Software, 2000, Gaithersburg, MD
4798, Cotter Consulting, 9%, $9.7 million, Construction, 69, Chicago, IL
4799, Chadbourne & Parke, 9%, $306.5 million, Business Products & Services, 398, New York, NY
4800, Harmonia, 9%, $3 million, Software, 26, Blacksburg, VA
4801, Emkay, 9%, $344.5 million, Logistics & Transportation, 107, Itasca, IL
4802, Sea Tow International, 9%, $6 million, Business Products & Services, 46, Southold, NY
4803, Patton Boggs, 9%, $337.5 million, Business Products & Services, 512, Washington, DC
4804, Smile Brands, 9%, $465 million, Health, 4283, Irvine, CA
4805, Spring-Green Lawn Care, 9%, $12.6 million, Consumer Products & Services, 21, Plainfield, IL
4806, ThomasARTS, 9%, $11.4 million, Advertising & Marketing, 126, Farmington, UT
4807, The Macomb Group, 9%, $92.5 million, Business Products & Services, 235, Sterling Hts., MI
4808, SEKO Logistics, 9%, $278.6 million, Logistics & Transportation, 124, Itasca, IL
4809, LOCK-N-STITCH, 9%, $3.6 million, Manufacturing, 28, Turlock, CA
4810, Gas Depot Oil, 9%, $170.3 million, Energy, 13, MORTON GROVE, IL
4811, Fins Furs & Feathers, 9%, $17.7 million, Retail, 45, Garden Grove, CA
4812, Insurance Revolution, 9%, $3.2 million, Insurance, 18, Princeton, NJ
4813, Syncroness, 9%, $8 million, Engineering, 52, Westminster, CO
4814, Blue Prairie Group, 9%, $2 million, Financial Services, 11, Chicago, IL
4815, Integrant, 9%, $3.9 million, IT Services, 97, San Diego, CA
4816, LivHOME, 9%, $48.1 million, Health, 1261, Los Angeles, CA
4817, CompleteRx, 9%, $123.1 million, Health, 357, Houston, TX
4818, VideoLink, 9%, $10.7 million, Media, 49, Newton, MA
4819, NVIS, 9%, $4.8 million, Manufacturing, 15, Reston, VA
4820, Everglades Technologies, 8%, $4.4 million, Telecommunications, 25, New York, NY
4821, Video Guidance, 8%, $9.1 million, Telecommunications, 27, Bloomington, MN
4822, Chassis Plans, 8%, $7.8 million, Computer Hardware, 32, San Diego, CA
4823, Argent Capital Management, 8%, $5.7 million, Financial Services, 25, Clayton, MO
4824, Braata, 8%, $5.1 million, Business Products & Services, 11, Denver, CO
4825, PayChoice, 8%, $34.8 million, Human Resources, 303, Moorestown, NJ
4826, American Home Companions, 8%, $4.9 million, Health, 14, Orlando, FL
4827, Launch Creative Marketing, 8%, $6.5 million, Advertising & Marketing, 50, Chicago, IL
4828, OtterBase, 8%, $24.1 million, Human Resources, 600, Grand Rapids, MI
4829, ChartLogic, 8%, $6.8 million, Health, 45, Salt Lake City, UT
4830, Southern Film Extruders, 8%, $59.9 million, Manufacturing, 145, High Point, NC
4831, Market America, 8%, $297.6 million, Retail, 650, Greensboro, NC
4832, Eliassen Group, 8%, $98.2 million, IT Services, 874, Wakefield, MA
4833, Bamco, 8%, $20.7 million, Construction, 83, Middlesex, NJ
4834, CDW, 8%, $8.8 billion, IT Services, 6300, Vernon Hills, IL
4835, Dykema Gossett, 8%, $175 million, Business Products & Services, 333, Detroit, MI
4836, Netrix, 8%, $27 million, IT Services, 75, Bannockburn, IL
4837, Burlington Coat Factory, 8%, $3.7 billion, Retail, 27260, Burlington, NJ
4838, Ques Industries, 8%, $5.6 million, Manufacturing, 19, Cleveland, OH
4839, SMS Holdings, 8%, $327.5 million, Business Products & Services, 12600, Nashville, TN
4840, Loffler Companies, 8%, $46.1 million, Business Products & Services, 282, Bloomington, MN
4841, BBH Solutions, 8%, $14.7 million, IT Services, 60, New York, NY
4842, Arketi Group, 8%, $2.6 million, Advertising & Marketing, 15, Atlanta, GA
4843, Point Lighting, 8%, $4.6 million, Manufacturing, 20, Simsbury, CT
4844, The Davis Companies, 8%, $40.2 million, Human Resources, 48, Marlborough, MA
4845, ESCO, 7%, $849.5 million, Manufacturing, 4679, Portland, OR
4846, Reed Smith, 7%, $958 million, Business Products & Services, 1449, Pittsburgh, PA
4847, Moog Music, 7%, $7.1 million, Manufacturing, 40, Asheville, NC
4848, McKenna Long & Aldridge, 7%, $276.5 million, Business Products & Services, 425, Atlanta, GA
4849, Standard Imaging, 7%, $11.1 million, Health, 60, Middleton, WI
4850, Coins For Anything, 7%, $2.6 million, Retail, 8, Fredericksburg, VA
4851, Affinia, 7%, $2 billion, Manufacturing, 10000, Ann Arbor, MI
4852, Cutter & Company, 7%, $7.9 million, Financial Services, 16, Ballwin, MO
4853, Tray, 7%, $17.2 million, Advertising & Marketing, 32, Glen Burnie, MD
4854, Kutir, 7%, $3 million, IT Services, 40, Newark, CA
4855, KEEPRS, 7%, $4.3 million, Consumer Products & Services, 18, Sauk Rapids, MN
4856, Integra Realty Resources, 7%, $104.1 million, Real Estate, 860, New York, NY
4857, Aircraft Cabin Systems, 7%, $5.9 million, Business Products & Services, 15, Redmond, WA
4858, Proforma Graphic Printsource, 7%, $2.9 million, Advertising & Marketing, 6, Corona, CA
4859, Kronos, 7%, $748.2 million, Software, 3107, chelmsford, MA
4860, The Brookeside Group, 7%, $3.8 million, Business Products & Services, 17, Acton, MA
4861, 352 Media Group, 7%, $3.7 million, Advertising & Marketing, 43, Newberry, FL
4862, Alltrust Insurance, 7%, $4.3 million, Insurance, 27, Palm Harbor, FL
4863, WhatSheBuys.com, 7%, $5 million, Retail, 23, San Gabriel, CA
4864, Accellent, 7%, $507 million, Health, 3500, Wilmington, MA
4865, Andrews Kurth, 7%, $268 million, Business Products & Services, 355, Houston, TX
4866, Brite Computers, 7%, $16.7 million, IT Services, 37, Victor, NY
4867, Spectrum Industries, 7%, $27.3 million, Manufacturing, 200, Chippewa Falls, WI
4868, Barhorst Insurance Group, 7%, $6.3 million, Insurance, 81, Houston, TX
4869, Easton-Bell Sports, 7%, $772.8 million, Consumer Products & Services, 2710, Van Nuys, CA
4870, Shook Hardy & Bacon, 7%, $337 million, Business Products & Services, 493, Kansas City, MO
4871, Manatt Phelps & Phillips, 7%, $258 million, Business Products & Services, 322, Los Angeles, CA
4872, Cooley, 7%, $517 million, Business Products & Services, 604, Palo Alto, CA
4873, Venturity Financial Partners, 7%, $2.8 million, Financial Services, 30, Addison, TX
4874, Advanced Systems Engineering, 7%, $21.2 million, Government Services, 90, Reston, VA
4875, Hammer Packaging, 6%, $94.4 million, Manufacturing, 390, Rochester, NY
4876, Spohn Ranch, 6%, $4.3 million, Construction, 25, City of Industry, CA
4877, Technical Communities, 6%, $77.6 million, Government Services, 28, San Bruno, CA
4878, CriticalTool, 6%, $2.6 million, Business Products & Services, 7, Bethlehem, PA
4879, Third Wave Systems, 6%, $5.9 million, Software, 35, Minneapolis, MN
4880, Aeneas Internet and Telephone, 6%, $6.4 million, Telecommunications, 28, JACKSON, TN
4881, Latshaw Drilling & Exploration, 6%, $73.2 million, Energy, 400, Tulsa, OK
4882, Sungard, 6%, $5 billion, IT Services, 20100, Wayne, PA
4883, Brenthaven, 6%, $9.9 million, Consumer Products & Services, 18, Seattle, WA
4884, Apptis, 6%, $298.6 million, Government Services, 978, Chantilly, VA
4885, Ace Van & Storage Company, 6%, $21.7 million, Logistics & Transportation, 239, Springfield, VA
4886, Shoptech Industrial Software, 6%, $16 million, Software, 98, Glastonbury, CT
4887, Impressions Printing, 6%, $4 million, Manufacturing, 40, Oklahoma City, OK
4888, Clarity Solution Group, 6%, $15.4 million, IT Services, 49, Palatine, IL
4889, Casa Visco, 6%, $2.8 million, Food & Beverage, 16, Schenectady, NY
4890, Metro Sign, 6%, $2.3 million, Manufacturing, 20, Tewksbury, MA
4891, Le Chaperone Rouge Schools, 6%, $6.2 million, Education, 190, Avon, OH
4892, Nevada State Corporate Network, 6%, $6.5 million, Business Products & Services, 65, Las Vegas, NV
4893, Amazon Consulting, 6%, $3.4 million, IT Services, 16, Mountain View, CA
4894, FuelBelt, 6%, $3.6 million, Consumer Products & Services, 10, Barrington, RI
4895, Kaya Associates, 6%, $18.1 million, Government Services, 183, Huntsville, AL
4896, V.L.S Systems, 6%, $18.2 million, IT Services, 220, Chantilly, VA
4897, Providus, 6%, $23.5 million, Human Resources, 33, Houston, TX
4898, One Source, 6%, $7 million, Business Products & Services, 16, Franklin, TN
4899, GroundLink, 6%, $20.5 million, Travel, 126, New York, NY
4900, Greenberg Brand Strategy, 6%, $8.8 million, Advertising & Marketing, 25, Emeryville, CA
4901, Michigan Custom Machines, 6%, $6 million, Manufacturing, 27, Novi, MI
4902, Levick Strategic Communications, 6%, $9 million, Advertising & Marketing, 40, Washington, DC
4903, Pepper Hamilton, 6%, $313.5 million, Business Products & Services, 459, Philadelphia, PA
4904, OTR Wheel Engineering, 6%, $41.5 million, Manufacturing, 110, Rome, GA
4905, BRS Media, 6%, $2.1 million, Media, 4, San Francisco, CA
4906, TrueNorth, 5%, $28.5 million, Insurance, 108, Cedar Rapids, IA
4907, Drinker Biddle, 5%, $376.5 million, Business Products & Services, 602, Philadelphia, PA
4908, Gibbons, 5%, $106.5 million, Business Products & Services, 199, Newark, NJ
4909, Mission Broadcasting, 5%, $39.3 million, Media, 33, Westlake, OH
4910, S2Tech, 5%, $9.5 million, IT Services, 160, Chesterfield, MO
4911, Lowenstein Sandler, 5%, $197 million, Business Products & Services, 249, Roseland, NJ
4912, VFA, 5%, $32.2 million, Software, 212, Boston, MA
4913, Warren & Baerg Manufacturing, 5%, $4.2 million, Manufacturing, 25, Dinuba, CA
4914, M. Luis Construction Company, 5%, $53.9 million, Government Services, 143, Baltimore, MD
4915, Diversey, 5%, $3.1 billion, Environmental Services, 680, Sturtevant, WI
4916, Kee Safety, 5%, $10.3 million, Manufacturing, 28, Buffalo, NY
4917, The Royalty Network, 5%, $7.2 million, Media, 12, New York, NY
4918, Morgan Lewis, 5%, $1.1 billion, Business Products & Services, 1239, Philadelphia, PA
4919, Dyventive, 5%, $6.7 million, Business Products & Services, 64, Trevose, PA
4920, Venable, 5%, $337.5 million, Business Products & Services, 496, Washington, DC
4921, Interim Physicians, 5%, $23.1 million, Health, 43, Saint Louis, MO
4922, MaxEmail, 5%, $4 million, Telecommunications, 6, Chicago, IL
4923, NorthStar Moving, 5%, $8.2 million, Logistics & Transportation, 77, Chatsworth, CA
4924, Miner Florida, 5%, $4.4 million, Construction, 9, Sanford, FL
4925, Spillman Technologies, 5%, $31.2 million, Software, 205, Salt Lake City, UT
4926, Premier Business Centers, 5%, $45.5 million, Business Products & Services, 180, Irvine, CA
4927, DiplomaFrame.com, 5%, $6.2 million, Business Products & Services, 55, Monroe, CT
4928, Supremesoft, 5%, $14.9 million, IT Services, 130, Vienna, VA
4929, TBC Net, 5%, $2.5 million, IT Services, 17, Sycamore, IL
4930, PEI, 5%, $13.3 million, Logistics & Transportation, 30, Stockbridge, GA
4931, Florence Electric/Kaydon IT, 5%, $21.5 million, Construction, 190, Taunton, MA
4932, CPG International, 4%, $327.5 million, Manufacturing, 692, Scranton, PA
4933, Kramer Levin Naftalis & Frankel, 4%, $309.5 million, Business Products & Services, 326, New York, NY
4934, Michaels Stores, 4%, $4 billion, Retail, 38000, Irving, TX
4935, Micro Strategies, 4%, $64.5 million, IT Services, 105, Denville, NJ
4936, Fish & Richardson, 4%, $383.5 million, Business Products & Services, 356, Boston, MA
4937, Insurance Office of America, 4%, $80.5 million, Insurance, 349, Longwood, FL
4938, Educational Services of America, 4%, $78.1 million, Education, 1200, Nashville, TN
4939, AccruePartners, 4%, $5.1 million, Human Resources, 13, Charlotte, NC
4940, Mosaica Education, 4%, $120.5 million, Education, 1710, New York, NY
4941, Affinion Group Holdings, 4%, $1.4 billion, Business Products & Services, 11835, Stamford, CT
4942, Troutman Sanders, 4%, $363.5 million, Business Products & Services, 615, Atlanta, GA
4943, Spring Mobile, 4%, $54.7 million, Retail, 310, Salt Lake City, UT
4944, Brown Drug, 4%, $9.5 million, Health, 36, Quincy, IL
4945, DaySmart Software, 4%, $3.4 million, Software, 24, Wixom, MI
4946, Wilson Elser, 4%, $274 million, Business Products & Services, 754, New York, NY
4947, Finnegan Henderson Farabow Garrett & Dunner, 4%, $318.5 million, Business Products & Services, 377, Washington, DC
4948, AMC Entertainment, 4%, $2.4 billion, Media, 20600, Kansas City, MO
4949, DSS Corporation, 4%, $5 million, Software, 40, Southfield, MI
4950, Kapnick Insurance Group, 4%, $17.3 million, Insurance, 114, Adrian, MI
4951, Diaspark, 4%, $26.5 million, IT Services, 250, Edison, NJ
4952, Thermon Group Holdings, 4%, $192.7 million, Manufacturing, 640, San Marcos, TX
4953, FuzziBunz, 4%, $3.3 million, Consumer Products & Services, 11, Lafayette, LA
4954, Ceres, 4%, $7.4 million, Environmental Services, 88, Thousand Oaks, CA
4955, Project Leadership Associates, 4%, $33.3 million, IT Services, 139, Chicago, IL
4956, McCarter & English, 4%, $216 million, Business Products & Services, 381, Newark, NJ
4957, Instant Technology, 4%, $17 million, Human Resources, 53, Chicago, IL
4958, Windy City Wire, 3%, $69.4 million, Manufacturing, 140, Bolingbrook, IL
4959, Royal Buying Group, 3%, $96.7 million, Business Products & Services, 42, Lisle, IL
4960, Gateway Ticketing Systems, 3%, $13.8 million, Software, 79, Boyertown, PA
4961, Acusis, 3%, $16 million, Health, 1047, Pittsburgh, PA
4962, Sage Environmental Consulting, 3%, $20 million, Environmental Services, 140, Austin, TX
4963, The Sartell Group, 3%, $4 million, Software, 18, Minneapolis, MN
4964, Paramount Technologies, 3%, $2.8 million, Software, 28, Walled lake, MI
4965, Aristocrat Products, 3%, $2 million, Construction, 20, Dayton, OH
4966, CRC Health, 3%, $443.7 million, Health, 5420, Cupertino, CA
4967, Worldwide Travel Staffing, 3%, $15.3 million, Health, 370, Tonawanda, NY
4968, English + Associates Architects, 3%, $2.7 million, Construction, 19, Houston, TX
4969, Stevens & Lee, 3%, $114 million, Business Products & Services, 167, Reading, PA
4970, Sutton Ferneries, 3%, $8.9 million, Consumer Products & Services, 185, Doral, FL
4971, PicScout, 3%, $4.5 million, Media, 57, Los Gatos, CA
4972, Wineman Technology, 3%, $7.2 million, Engineering, 38, Saginaw, MI
4973, Rocky Mountain Sanitation, 3%, $3 million, Environmental Services, 20, Grand Junction, CO
4974, Posh Boutique, 3%, $2.9 million, Retail, 25, Nashville, TN
4975, Fisher/Unitech, 3%, $21.4 million, IT Services, 76, Troy, MI
4976, Lopez Negrete Communications, 3%, $24.2 million, Advertising & Marketing, 176, Houston, TX
4977, The Betty Mills Company, 3%, $14.7 million, Business Products & Services, 16, San Mateo, CA
4978, Greenberg Traurig, 3%, $1.2 billion, Business Products & Services, 1721, Miami, FL
4979, Steptoe & Johnson, 3%, $345 million, Business Products & Services, 408, Washington, DC
